genre,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,valence,tempo
metal,6,0,4,0.00461,0.498,0.83,0,0.139,-5.157,0.453,89.342
metal,8,1,3,0.0104,0.185,0.948,0,0.105,-3.892,0.316,196.578
metal,1,0,4,0.00211,0.267,0.953,0,0.283,-4.899,0.568,84.989
metal,6,1,4,0.000217,0.35,0.828,0.000161,0.0774,-5.373,0.147,105.435
metal,7,1,4,0.13,0.252,0.802,0.0146,0.309,-3.976,0.253,150.056
metal,2,1,4,0.000658,0.687,0.677,0.000146,0.0564,-4.172,0.546,75.052
metal,2,1,4,0.0217,0.476,0.736,1.08E-06,0.203,-5.38,0.251,129.084
metal,4,0,4,0.00662,0.482,0.927,0,0.282,-5.122,0.529,150.015
metal,7,1,3,0.000668,0.438,0.687,0.0801,0.42,-9.15,0.426,103.01
metal,4,0,4,4.52E-05,0.415,0.658,0.000735,0.176,-12.051,0.45,163.015
metal,9,1,4,0.0014,0.492,0.969,1.32E-06,0.0787,-4.419,0.538,95.136
metal,2,0,4,0.00756,0.448,0.826,0,0.117,-3.244,0.19,77.093
metal,4,0,4,0.00067,0.539,0.828,0.421,0.154,-9.108,0.562,105.25
metal,6,1,4,0.000613,0.543,0.965,9.97E-06,0.0883,-4.038,0.715,155.019
metal,0,1,4,0.00298,0.504,0.957,0,0.187,-2.657,0.676,135.013
metal,8,1,4,8.51E-05,0.404,0.969,0.0114,0.268,-2.938,0.29,173.878
metal,7,1,4,0.000437,0.336,0.978,0.000525,0.138,-2.358,0.496,129.842
metal,10,0,4,0.0537,0.536,0.55,0,0.134,-6.733,0.234,144.018
metal,1,0,4,0.00662,0.556,0.981,0,0.218,-2.688,0.716,101.423
metal,6,0,4,0.00461,0.498,0.83,0,0.139,-5.157,0.453,89.342
metal,4,0,4,0.0562,0.645,0.792,0.0121,0.119,-7.34,0.666,90.565
metal,11,0,4,0.157,0.644,0.939,0,0.233,-3.486,0.861,106.031
metal,9,0,4,0.00591,0.398,0.939,0.000881,0.357,-2.865,0.235,92.027
metal,0,1,4,0.00428,0.55,0.917,0,0.197,-3.159,0.601,126.115
metal,7,1,4,0.000821,0.512,0.865,0,0.0982,-4.146,0.529,138.017
metal,1,0,4,0.000155,0.43,0.704,0.00221,0.0933,-8.008,0.703,118.242
metal,9,1,4,0.00145,0.536,0.901,0.0186,0.06,-7.211,0.666,87.559
metal,0,0,4,8.74E-05,0.591,0.963,0.000107,0.0781,-6.489,0.609,125.03
metal,2,0,4,0.00838,0.433,0.778,0,0.163,-4.68,0.217,149.864
metal,1,0,3,0.000671,0.509,0.843,0.000803,0.348,-3.318,0.332,140.055
metal,2,1,4,0.000318,0.554,0.949,9.98E-05,0.2,-4.928,0.233,129.984
metal,6,1,4,0.0029,0.609,0.935,0.000359,0.188,-2.941,0.498,95.957
metal,1,1,4,0.00666,0.494,0.939,0,0.139,-3.127,0.893,177.751
metal,0,0,4,0.000918,0.364,0.922,0.035,0.0696,-4.217,0.227,79.342
metal,5,1,4,0.000413,0.511,0.948,0.00013,0.318,-7.613,0.243,90.004
metal,1,0,4,0.114,0.529,0.967,0,0.61,-3.647,0.596,140.127
metal,0,1,4,0.00631,0.512,0.86,0.00528,0.0652,-6.145,0.258,117.909
metal,6,0,4,0.468,0.322,0.28,1.10E-06,0.102,-9.367,0.175,85.794
metal,4,1,4,0.0466,0.58,0.702,3.20E-06,0.536,-5.565,0.299,105.076
metal,10,1,4,0.000419,0.501,0.779,5.15E-05,0.139,-6.483,0.231,106.024
metal,4,1,4,0.0127,0.502,0.924,0,0.162,-6.299,0.922,149.186
metal,8,1,4,0.000209,0.429,0.966,0.124,0.371,-4.605,0.525,179.956
metal,11,1,4,0.0163,0.294,0.641,0.22,0.112,-9.316,0.226,79.759
metal,7,1,4,0.00457,0.496,0.765,0,0.104,-5.66,0.337,74.072
metal,9,0,4,0.0021,0.592,0.767,0.00165,0.127,-2.788,0.328,96.483
metal,8,1,4,0.000193,0.55,0.952,0.000666,0.0614,-4.664,0.391,127.804
metal,11,0,4,5.96E-05,0.412,0.882,0.00031,0.0805,-5.54,0.356,158.066
metal,7,1,4,0.172,0.692,0.496,6.42E-06,0.107,-7.332,0.376,97.945
metal,9,1,4,0.0179,0.618,0.938,0,0.167,-3.442,0.875,91.455
metal,8,1,4,0.0431,0.64,0.957,0,0.0789,-2.336,0.692,134.992
metal,7,1,4,0.00349,0.447,0.966,0.000198,0.312,-2.966,0.533,178.105
metal,8,1,4,0.00229,0.346,0.765,7.54E-06,0.213,-8.558,0.644,106.463
metal,2,1,4,0.000119,0.524,0.952,0.00604,0.248,-8.602,0.416,92.489
metal,0,1,4,0.171,0.572,0.835,0.000376,0.0702,-6.219,0.796,129.994
metal,9,0,4,0.00316,0.653,0.964,0.00512,0.144,-4.261,0.87,126.928
metal,7,1,3,0.0022,0.446,0.657,0,0.189,-4.494,0.215,152.132
metal,2,0,4,0.00041,0.515,0.911,0.000228,0.335,-7.368,0.451,135.002
metal,2,0,4,6.06E-05,0.451,0.815,0,0.27,-5.55,0.618,147.974
metal,5,1,4,0.0999,0.403,0.777,3.28E-06,0.124,-6.416,0.149,76.329
pop,6,0,5,0.0522,0.621,0.601,0,0.46,-5.616,0.457,116.735
pop,11,0,4,0.0125,0.794,0.793,0,0.0952,-4.521,0.677,123.941
pop,1,1,4,0.00147,0.513,0.796,0.000209,0.0938,-4.075,0.345,171.017
pop,2,0,4,0.0706,0.676,0.609,0,0.152,-5.831,0.508,142.037
pop,6,0,4,0.692,0.824,0.588,0.000104,0.149,-6.4,0.513,98.027
pop,9,0,4,0.366,0.687,0.514,0,0.116,-6.612,0.494,145.921
pop,8,1,4,0.018,0.724,0.491,1.29E-05,0.0887,-6.024,0.383,105.046
pop,6,0,1,0.128,0.778,0.559,0,0.399,-7.109,0.678,129.989
pop,9,1,4,0.317,0.811,0.553,0,0.105,-6.644,0.86,148.014
pop,11,0,4,0.256,0.787,0.673,3.57E-06,0.0904,-4.577,0.786,110.962
pop,10,0,4,0.123,0.784,0.43,0,0.0887,-8.756,0.236,127.087
pop,1,1,4,0.751,0.501,0.405,0,0.105,-5.679,0.446,109.891
pop,7,1,4,0.328,0.701,0.425,0.13,0.1,-10.965,0.562,135.128
pop,1,1,4,0.449,0.453,0.538,0,0.19,-8.212,0.516,122.973
pop,8,1,4,0.0237,0.676,0.771,7.00E-06,0.102,-3.675,0.569,99.048
pop,9,1,4,0.00839,0.852,0.698,1.03E-06,0.0773,-7.206,0.324,113.039
pop,5,1,4,0.208,0.838,0.545,8.01E-05,0.103,-6.713,0.631,114.998
pop,4,1,4,0.556,0.488,0.343,0,0.21,-8.985,0.0978,102.819
pop,10,0,4,0.00632,0.531,0.75,7.60E-05,0.117,-5.831,0.198,169.954
pop,7,1,4,0.392,0.809,0.545,0,0.151,-6.678,0.244,97.008
pop,10,1,4,0.153,0.654,0.63,0,0.111,-4.644,0.43,89.991
pop,7,0,4,0.0327,0.881,0.457,0,0.231,-8.191,0.296,136.97
pop,2,1,4,0.143,0.591,0.585,0,0.109,-6.35,0.324,110.94
pop,8,0,4,0.538,0.825,0.483,1.48E-05,0.204,-5.746,0.892,139.98
pop,7,1,4,0.177,0.865,0.438,0,0.0743,-8.943,0.695,129.038
pop,8,1,4,0.00122,0.623,0.647,0,0.354,-5.438,0.522,107.987
pop,10,0,4,0.0334,0.721,0.716,0.00084,0.237,-7.037,0.667,104.994
pop,9,0,4,0.145,0.79,0.694,0.00252,0.281,-7.726,0.508,103.007
pop,4,1,4,0.839,0.567,0.267,1.46E-06,0.089,-6.502,0.0592,110.011
pop,3,1,4,0.604,0.459,0.575,0,0.0885,-4.858,0.183,111.881
pop,8,1,4,0.108,0.657,0.768,0,0.144,-4.628,0.759,75.025
pop,3,1,4,0.544,0.515,0.479,0.00598,0.191,-7.458,0.284,88.964
pop,0,0,4,0.809,0.566,0.438,0,0.212,-7.564,0.692,117.127
pop,1,0,4,0.592,0.778,0.317,0,0.0881,-10.732,0.327,140.048
pop,2,0,4,0.263,0.648,0.681,0.00783,0.0971,-8.389,0.767,157.941
pop,4,1,4,0.52,0.764,0.443,1.96E-05,0.0749,-6.625,0.63,138.999
pop,9,1,4,0.3,0.806,0.546,0,0.102,-6.637,0.874,147.986
pop,11,0,4,0.0276,0.796,0.777,2.87E-05,0.095,-6.112,0.96,141.97
pop,7,1,4,0.0638,0.755,0.631,0,0.0929,-6.128,0.881,100.026
pop,3,1,4,0.0736,0.702,0.608,0,0.129,-6.843,0.597,75.012
pop,11,1,4,0.438,0.774,0.603,4.37E-05,0.0869,-7.319,0.977,149.982
pop,7,1,4,0.00337,0.772,0.616,2.36E-06,0.104,-4.673,0.279,129.967
pop,10,0,4,0.101,0.831,0.502,0,0.122,-4.045,0.101,100.541
pop,9,0,3,0.738,0.485,0.412,0,0.12,-7.766,0.612,64.062
pop,8,1,3,0.608,0.438,0.315,0,0.151,-8.186,0.449,190.064
pop,7,1,3,0.0416,0.447,0.72,0.000297,0.614,-3.954,0.362,157.892
pop,4,0,4,0.49,0.465,0.494,0,0.127,-7.595,0.457,127.298
pop,0,1,4,0.122,0.548,0.816,0,0.335,-4.209,0.557,95.39
pop,6,0,5,0.0492,0.832,0.508,5.39E-05,0.107,-6.913,0.75,109.352
pop,10,0,4,0.0392,0.575,0.621,0.0045,0.141,-8.165,0.27,101.987
pop,9,1,4,0.692,0.639,0.437,0,0.12,-6.959,0.751,147.575
pop,9,0,4,0.345,0.676,0.506,0,0.118,-6.652,0.497,145.842
pop,8,1,4,0.0237,0.676,0.771,7.00E-06,0.102,-3.675,0.569,99.048
pop,9,0,4,0.037,0.759,0.54,0,0.0945,-6.039,0.75,116.947
pop,1,0,4,0.123,0.698,0.454,0,0.155,-6.756,0.137,92.932
pop,2,0,4,0.289,0.653,0.579,0,0.105,-5.709,0.555,145.882
pop,5,1,4,0.113,0.822,0.575,0,0.106,-5.95,0.616,100.087
pop,9,0,4,0.311,0.655,0.578,0,0.109,-5.711,0.546,145.869
pop,5,1,4,0.183,0.878,0.525,0,0.0714,-6.832,0.694,112.022
pop,2,1,4,0.00929,0.771,0.671,0,0.0637,-5.617,0.714,85.026
pop,0,1,4,0.0137,0.647,0.844,0.000658,0.102,-3.756,0.746,146.962
pop,2,1,4,0.181,0.843,0.391,0,0.137,-7.899,0.496,129.972
pop,0,0,3,0.0902,0.376,0.43,0,0.0912,-6.585,0.129,77.599
pop,8,1,4,0.0409,0.911,0.637,3.68E-05,0.238,-8.381,0.66,149.996
pop,1,0,4,0.0427,0.842,0.734,0,0.106,-5.065,0.952,137.958
pop,1,0,5,0.153,0.477,0.682,0,0.0763,-4.931,0.345,110.567
pop,1,1,4,0.866,0.464,0.473,0,0.109,-10.086,0.604,75.801
pop,2,0,4,0.137,0.719,0.758,0,0.129,-5.167,0.49,147.023
pop,1,1,4,0.229,0.717,0.653,0,0.101,-5.634,0.412,106.966
pop,9,1,3,0.683,0.375,0.304,0,0.196,-9.897,0.295,83.832
pop,11,0,4,0.0211,0.919,0.597,0,0.262,-6.656,0.792,145.049
pop,2,1,4,0.379,0.812,0.519,0,0.13,-4.823,0.554,104.954
pop,0,1,4,0.107,0.731,0.65,0,0.124,-5.286,0.605,154.968
pop,4,0,4,0.112,0.701,0.396,0.0209,0.223,-10.182,0.115,129.004
pop,9,0,4,0.148,0.857,0.621,0,0.0865,-6.376,0.668,97.986
pop,7,1,4,0.492,0.359,0.543,1.58E-05,0.118,-7.582,0.453,68.534
pop,7,1,4,0.39,0.853,0.351,9.38E-06,0.752,-10.198,0.282,118.028
pop,1,1,4,0.0218,0.921,0.635,0,0.0946,-4.904,0.549,130.028
pop,4,1,4,0.946,0.736,0.308,0,0.186,-7.83,0.361,111.202
pop,5,0,4,0.124,0.64,0.648,0,0.0802,-8.113,0.548,92.977
pop,8,1,4,0.45,0.741,0.52,1.97E-06,0.222,-7.513,0.347,102.998
pop,6,0,4,0.43,0.672,0.464,0,0.284,-5.624,0.271,92.069
pop,5,0,4,0.00244,0.56,0.78,0,0.0714,-4.895,0.602,93.516
pop,8,0,4,0.283,0.726,0.444,0.143,0.177,-8.922,0.569,185.044
pop,10,0,4,0.129,0.598,0.526,0,0.14,-8.659,0.529,123.935
pop,0,1,4,0.122,0.548,0.816,0,0.335,-4.209,0.557,95.39
pop,6,0,5,0.05,0.824,0.503,5.25E-05,0.107,-6.94,0.784,109.397
pop,5,0,4,0.159,0.679,0.728,0,0.107,-3.092,0.46,152.001
pop,4,1,4,0.462,0.678,0.533,0.219,0.139,-10.485,0.323,150.455
pop,6,1,4,0.0912,0.798,0.675,0,0.0894,-5.041,0.842,101.956
pop,7,1,4,0.63,0.605,0.365,6.83E-06,0.0554,-11.144,0.224,84.628
pop,6,1,4,0.297,0.752,0.488,9.11E-06,0.0936,-7.05,0.533,136.041
pop,11,0,4,0.0828,0.844,0.644,0,0.113,-6.273,0.591,122.061
pop,4,0,4,0.816,0.511,0.363,0.0317,0.084,-7.65,0.169,144.892
pop,8,1,4,0.389,0.742,0.553,0,0.0694,-8.98,0.508,84.931
pop,11,0,4,0.374,0.732,0.463,0,0.194,-6.972,0.397,95.971
pop,7,1,3,0.737,0.483,0.412,0,0.116,-8.461,0.247,170.163
pop,11,0,4,0.517,0.819,0.654,0,0.0996,-6.665,0.455,133.503
pop,9,1,4,0.0153,0.581,0.662,0,0.111,-5.239,0.434,93.023
pop,6,0,4,0.555,0.56,0.68,0,0.116,-7.648,0.319,89.391
reggae,1,0,4,0.0268,0.682,0.765,3.42E-05,0.188,-5.021,0.567,90.807
reggae,9,1,4,0.0111,0.814,0.482,1.57E-06,0.0476,-10.493,0.615,148.404
reggae,0,1,4,0.36,0.916,0.72,0.00016,0.0958,-8.548,0.76,103.312
reggae,7,1,4,0.00877,0.804,0.696,0.000985,0.314,-7.47,0.657,95.721
reggae,1,1,4,0.00414,0.857,0.468,1.32E-05,0.269,-8.53,0.843,89.119
reggae,6,0,4,0.11,0.776,0.559,0,0.0671,-8.375,0.758,122.242
reggae,11,0,4,0.102,0.934,0.467,3.98E-05,0.109,-10.99,0.73,123.583
reggae,1,1,4,0.0423,0.774,0.756,0,0.305,-4.995,0.931,144.032
reggae,10,1,4,0.0783,0.725,0.523,0,0.0665,-9.593,0.95,76.292
reggae,0,1,4,0.0503,0.852,0.604,0,0.327,-4.569,0.667,94.762
reggae,7,1,4,0.203,0.572,0.728,0.00263,0.231,-5.534,0.535,75.179
reggae,9,1,4,0.142,0.929,0.463,5.26E-06,0.0634,-8.651,0.757,124.084
reggae,0,1,4,0.0561,0.853,0.606,0,0.313,-4.596,0.654,94.759
reggae,8,1,4,0.0292,0.769,0.457,3.07E-05,0.0599,-11.501,0.806,78.789
reggae,7,1,4,0.608,0.671,0.256,0,0.0737,-10.743,0.694,115.871
reggae,1,0,4,0.0528,0.651,0.747,0,0.207,-7.269,0.776,147.518
reggae,6,1,4,0.116,0.74,0.766,0,0.0406,-2.939,0.807,170.531
reggae,2,1,4,0.00594,0.794,0.577,0.37,0.0708,-8.549,0.645,82.46
reggae,2,1,4,0.00417,0.667,0.621,0,0.271,-9.973,0.712,80.021
reggae,11,0,4,0.0409,0.683,0.715,1.72E-06,0.0935,-6.024,0.77,99.989
reggae,4,0,4,0.0749,0.728,0.5,5.84E-06,0.108,-6.214,0.382,138.528
reggae,9,1,4,0.0623,0.69,0.681,0,0.137,-5.653,0.911,75.034
reggae,8,1,4,0.0431,0.739,0.754,0,0.0999,-5.034,0.793,150.017
reggae,7,0,4,0.0208,0.835,0.661,0,0.449,-6.502,0.753,76.723
reggae,0,1,3,0.183,0.61,0.706,0.000587,0.218,-7.084,0.344,170.087
reggae,7,1,4,0.0387,0.836,0.584,0,0.102,-8.219,0.68,134.204
reggae,1,1,5,0.328,0.508,0.677,0,0.0491,-5.696,0.575,121.928
reggae,1,1,4,0.272,0.655,0.675,0.0236,0.727,-9.352,0.587,77.589
reggae,1,1,4,0.0435,0.743,0.807,0,0.309,-3.78,0.899,144.062
reggae,9,1,4,0.181,0.685,0.54,0.015,0.114,-9.701,0.235,109.926
reggae,9,1,4,0.0149,0.753,0.484,0,0.135,-7.519,0.597,79.668
reggae,6,0,4,0.0571,0.837,0.478,0.00129,0.0569,-5.861,0.81,78.746
reggae,0,1,4,0.198,0.346,0.61,0,0.117,-5.818,0.235,68.552
reggae,7,1,4,0.00333,0.779,0.418,0.000138,0.252,-9.207,0.425,127.942
reggae,1,0,4,0.269,0.59,0.697,9.86E-05,0.0881,-5.877,0.497,146.059
reggae,8,0,4,0.0744,0.68,0.878,0,0.137,-3.923,0.769,169.987
reggae,9,1,4,0.621,0.76,0.462,0.32,0.0758,-11.003,0.905,146.655
reggae,6,1,4,0.0665,0.857,0.713,0.0279,0.0748,-7.327,0.869,141.994
reggae,1,1,5,0.304,0.509,0.671,0,0.0452,-5.709,0.55,118.413
reggae,9,1,4,0.0201,0.835,0.609,1.28E-06,0.107,-5.636,0.781,130.154
reggae,7,1,4,0.0204,0.8,0.661,0.000107,0.0687,-8.291,0.59,92.015
reggae,11,0,4,0.0854,0.801,0.548,0.000232,0.387,-5.482,0.627,92.059
reggae,4,0,4,0.192,0.754,0.59,0,0.11,-6.525,0.784,147.107
reggae,7,1,4,0.236,0.781,0.722,0.00042,0.077,-8.376,0.532,87.862
reggae,7,1,4,0.00469,0.761,0.687,0.00532,0.245,-6.185,0.316,95.089
reggae,7,1,4,0.0487,0.668,0.78,0,0.107,-6.481,0.739,170.032
reggae,4,0,4,0.0141,0.889,0.454,0.000186,0.203,-8.598,0.436,100.36
reggae,7,1,4,0.073,0.71,0.725,1.52E-06,0.0912,-7.451,0.768,170.101
reggae,0,1,4,0.0124,0.787,0.727,0,0.157,-7.705,0.936,173.025
reggae,5,1,4,0.825,0.722,0.605,0.0178,0.248,-6.07,0.709,165.998
reggae,4,0,4,0.119,0.659,0.727,0.00427,0.1,-8.638,0.748,166.163
reggae,7,1,4,0.0362,0.708,0.757,0,0.17,-5.121,0.552,80.976
reggae,5,0,4,0.229,0.661,0.833,0,0.346,-4.466,0.635,93.989
reggae,1,1,4,0.0138,0.706,0.775,1.04E-06,0.151,-5.218,0.882,81.04
reggae,4,0,4,0.391,0.352,0.414,0.00831,0.185,-6.6,0.0688,60.042
reggae,7,0,4,0.409,0.764,0.625,0.00126,0.104,-7.453,0.85,82.525
reggae,8,0,4,0.00545,0.827,0.587,0,0.055,-8.189,0.539,77.688
reggae,10,0,4,0.241,0.781,0.726,0.00204,0.0764,-5.733,0.961,74.995
reggae,5,0,4,0.0654,0.877,0.618,1.00E-05,0.056,-5.597,0.846,90.997
reggae,4,1,4,0.544,0.827,0.474,0,0.115,-9.72,0.759,96.027
reggae,6,1,4,0.108,0.706,0.855,0,0.104,-4.853,0.465,155
reggae,8,1,4,0.0431,0.739,0.754,0,0.0999,-5.034,0.793,150.017
reggae,2,1,4,0.0572,0.736,0.735,0.019,0.271,-6.448,0.692,143.002
reggae,10,0,4,0.00833,0.891,0.657,0.0026,0.054,-5.552,0.453,125.995
reggae,4,1,4,0.559,0.722,0.868,0.000779,0.447,-4.523,0.633,95.021
reggae,2,1,4,0.13,0.688,0.664,0,0.16,-5.621,0.655,81.03
reggae,7,1,4,0.0112,0.775,0.678,0.0105,0.125,-6.915,0.93,147.847
reggae,4,0,4,0.156,0.86,0.807,0.0217,0.104,-7.945,0.551,97.363
reggae,2,1,4,0.0444,0.642,0.722,0.00388,0.122,-13.031,0.836,172.406
reggae,2,1,4,0.0137,0.733,0.668,1.57E-06,0.0393,-5.3,0.713,83.11
reggae,2,1,4,0.216,0.708,0.705,0.118,0.0933,-6.826,0.646,169.977
reggae,11,1,4,0.11,0.86,0.585,0.0104,0.118,-6.993,0.67,134.014
reggae,7,1,4,0.00765,0.799,0.416,2.07E-06,0.122,-9.547,0.818,125.01
reggae,1,1,4,0.0796,0.88,0.564,0,0.0565,-6.431,0.83,99.019
reggae,8,0,4,0.159,0.676,0.645,0.00172,0.106,-9.335,0.537,151.058
reggae,7,1,4,0.217,0.747,0.657,0,0.0844,-5.993,0.725,96.286
reggae,9,1,4,0.0111,0.64,0.748,7.17E-05,0.175,-7.194,0.693,74.529
reggae,1,1,4,0.123,0.755,0.696,0,0.106,-6.326,0.432,93.683
reggae,1,1,4,0.0939,0.794,0.622,0,0.0422,-7.454,0.694,138.018
reggae,7,1,4,0.00482,0.799,0.662,0.000505,0.0484,-8.585,0.717,120.082
reggae,0,1,4,0.00053,0.688,0.489,0.00292,0.143,-7.848,0.364,94.27
reggae,0,1,4,0.12,0.901,0.478,1.05E-05,0.165,-7.39,0.828,121.244
reggae,7,1,4,0.0311,0.869,0.75,0.0049,0.163,-8.6,0.961,132.844
reggae,9,0,4,0.211,0.807,0.458,9.01E-06,0.0839,-9.594,0.874,100.959
reggae,9,1,4,0.0367,0.677,0.716,0,0.148,-6.312,0.828,164.022
reggae,2,1,4,0.198,0.81,0.76,0.00218,0.292,-5.966,0.566,121.951
reggae,11,0,4,0.0175,0.765,0.657,0,0.345,-6.394,0.553,91.998
reggae,7,0,4,0.456,0.401,0.619,0.00842,0.373,-6.228,0.194,91.004
reggae,10,0,4,0.0318,0.865,0.562,0,0.246,-6.811,0.81,85.02
reggae,11,1,4,0.236,0.685,0.684,3.43E-05,0.97,-7.991,0.779,168.017
reggae,9,0,4,0.00557,0.939,0.65,0,0.0429,-8.282,0.968,134.727
reggae,7,1,4,0.039,0.824,0.366,0.106,0.0403,-10.96,0.895,73.949
reggae,11,0,4,0.0595,0.774,0.531,0,0.0409,-7.176,0.966,142.001
reggae,11,1,4,0.0543,0.49,0.608,7.23E-05,0.171,-7.705,0.512,163.951
reggae,5,0,4,0.038,0.738,0.983,5.93E-06,0.183,-4.374,0.957,92.998
reggae,2,1,4,0.57,0.796,0.401,0,0.0983,-9.696,0.818,147.81
reggae,5,1,4,0.13,0.731,0.718,4.11E-06,0.188,-6.177,0.85,77.51
reggae,5,1,4,0.258,0.734,0.631,2.40E-06,0.0752,-6.887,0.962,141.478
reggae,4,0,4,0.00225,0.531,0.617,0.000692,0.0296,-6.111,0.549,81.64
reggae,7,1,4,0.735,0.717,0.373,0,0.303,-7.185,0.538,138.513
rock,9,1,4,0.00839,0.852,0.698,1.03E-06,0.0773,-7.206,0.324,113.039
rock,10,0,4,0.0622,0.776,0.78,0,0.081,-4.374,0.666,124.949
rock,0,1,4,0.00671,0.605,0.822,0.134,0.147,-4.833,0.288,167.997
rock,1,1,4,0.00101,0.356,0.924,0,0.0953,-3.74,0.232,148.017
rock,0,0,4,0.288,0.392,0.402,0,0.243,-9.961,0.228,143.883
rock,9,1,4,0.257,0.671,0.373,7.95E-05,0.0481,-18.064,0.732,92.717
rock,5,1,4,0.193,0.579,0.904,0,0.064,-2.729,0.681,82.014
rock,5,1,4,0.0472,0.563,0.865,0.000191,0.77,-5.277,0.601,156.271
rock,3,1,4,0.00847,0.56,0.936,0,0.161,-5.835,0.371,112.96
rock,10,1,4,0.0495,0.612,0.807,0.0177,0.101,-2.81,0.398,124.053
rock,1,1,4,0.431,0.484,0.731,0,0.151,-6.694,0.51,101.654
rock,5,0,4,0.145,0.733,0.71,0.115,0.0956,-5.849,0.965,127.975
rock,8,0,4,0.156,0.682,0.683,2.32E-05,0.273,-6.444,0.64,120.023
rock,0,1,4,0.0644,0.828,0.492,0.00428,0.128,-9.744,0.789,120.151
rock,4,0,4,0.0462,0.734,0.637,2.29E-05,0.0602,-5.677,0.648,169.977
rock,7,1,4,0.181,0.596,0.605,0.000331,0.0863,-12.145,0.886,97.798
rock,0,1,4,0.201,0.64,0.663,0.00806,0.152,-7.516,0.663,132.77
rock,2,1,4,0.217,0.704,0.611,0,0.0812,-6.112,0.22,100
rock,9,1,4,0.011,0.31,0.7,0.00965,0.0828,-5.678,0.763,188.386
rock,2,1,4,0.00574,0.579,0.508,0.000494,0.0575,-9.484,0.609,147.125
rock,10,1,4,0.432,0.601,0.532,6.25E-06,0.0925,-9.119,0.341,136.571
rock,9,1,4,0.0339,0.557,0.54,0.00248,0.179,-10.484,0.394,129.171
rock,10,1,4,0.652,0.388,0.338,3.72E-06,0.248,-10.054,0.477,177.784
rock,4,1,4,0.000147,0.501,0.889,0.0114,0.217,-5.175,0.257,133.519
rock,7,0,4,0.883,0.414,0.161,0.000223,0.117,-22.32,0.423,159.375
rock,0,1,4,0.00817,0.737,0.463,0.447,0.255,-7.828,0.324,123.881
rock,6,1,4,0.00835,0.645,0.713,0,0.113,-5.355,0.566,74.989
rock,0,1,4,0.382,0.414,0.428,0.000243,0.148,-11.097,0.282,145.075
rock,3,1,4,0.19,0.505,0.71,0.00025,0.329,-3.015,0.428,89.938
rock,4,0,4,0.0841,0.732,0.396,3.58E-05,0.105,-9.348,0.548,90.024
rock,1,1,4,0.00701,0.578,0.866,0,0.257,-3.804,0.619,128.038
rock,4,1,4,0.127,0.5,0.748,0,0.447,-9.072,0.514,118.852
rock,9,1,4,0.106,0.448,0.784,0.000108,0.668,-3.686,0.236,136.245
rock,6,0,4,0.0591,0.573,0.913,0.00173,0.156,-4.793,0.422,115.715
rock,9,1,4,0.009,0.545,0.67,0.000822,0.0451,-8.81,0.481,151.553
rock,7,1,4,0.000894,0.377,0.682,0.00217,0.0504,-8.039,0.288,108.736
rock,7,1,4,0.182,0.491,0.583,0,0.407,-10.964,0.907,150.572
rock,10,0,4,0.0362,0.672,0.655,0,0.117,-5.021,0.556,134.945
rock,2,1,4,0.872,0.657,0.291,0,0.114,-10.572,0.298,103.973
rock,5,1,4,0.212,0.623,0.449,0,0.0613,-13.333,0.572,84.383
rock,6,1,4,0.0901,0.446,0.952,0.0857,0.112,-5.321,0.624,125.303
rock,9,1,4,0.209,0.563,0.592,5.08E-05,0.132,-4.571,0.136,104.016
rock,5,1,4,0.096,0.616,0.656,0.000879,0.205,-7.298,0.286,150.071
rock,5,1,4,0.365,0.596,0.448,5.30E-06,0.206,-9.616,0.796,83.293
rock,4,1,4,0.0576,0.559,0.345,0.000105,0.141,-13.496,0.458,84.581
rock,10,1,4,0.269,0.64,0.743,0,0.101,-4.08,0.361,122.035
rock,5,1,4,0.0137,0.577,0.833,0,0.121,-3.337,0.58,107.936
rock,1,1,3,0.0714,0.763,0.807,0.28,0.348,-3.714,0.559,103.038
rock,2,1,4,0.422,0.671,0.711,0,0.104,-7.813,0.466,113.809
rock,0,1,4,0.0364,0.454,0.66,0,0.181,-4.357,0.568,184.353
rock,6,0,4,0.00543,0.611,0.797,0.00137,0.26,-7.627,0.518,120.041
rock,0,1,4,0.0438,0.634,0.849,0,0.363,-7.075,0.919,156.004
rock,0,1,4,0.0778,0.532,0.887,0.000214,0.294,-3.757,0.795,122.511
rock,1,1,4,2.55E-05,0.502,0.912,0.000173,0.106,-4.556,0.72,116.761
rock,7,1,4,0.156,0.759,0.605,0,0.694,-7.737,0.64,121.049
rock,9,1,4,0.361,0.453,0.906,0.000569,0.26,-4.001,0.473,137.575
rock,4,0,4,0.0119,0.591,0.841,0,0.395,-4.351,0.392,109.034
rock,1,1,4,0.0244,0.456,0.828,0,0.21,-6.225,0.313,116.719
rock,9,0,4,0.0029,0.333,0.927,0.000211,0.297,-8.55,0.382,141.47
rock,2,1,4,0.0801,0.635,0.675,0,0.0831,-3.445,0.273,113.946
rock,10,0,4,0.0735,0.609,0.674,0.06,0.345,-7.388,0.315,90.009
rock,9,0,4,0.0938,0.567,0.795,0,0.114,-4.985,0.635,170.06
rock,5,1,4,0.186,0.548,0.532,0.000263,0.217,-7.596,0.405,85.03
rock,0,1,4,0.195,0.61,0.788,0.0142,0.153,-5.724,0.472,101.045
